space,case_index,canonical_key,step,credit_cross_entropy
level2_receiver_side_info,60,"[[0,0,0,0,0,1,0,1],[0,1,1,0],[1,1,0,0]]",1,0.05860388034055081
level2_receiver_side_info,60,"[[0,0,0,0,0,1,0,1],[0,1,1,0],[1,1,0,0]]",2,0.10360963497554826
level2_receiver_side_info,60,"[[0,0,0,0,0,1,0,1],[0,1,1,0],[1,1,0,0]]",4,0.16586347534839643
level2_receiver_side_info,60,"[[0,0,0,0,0,1,0,1],[0,1,1,0],[1,1,0,0]]",8,0.23177388954021425
level2_receiver_side_info,60,"[[0,0,0,0,0,1,0,1],[0,1,1,0],[1,1,0,0]]",16,0.2829520729874759
level2_receiver_side_info,60,"[[0,0,0,0,0,1,0,1],[0,1,1,0],[1,1,0,0]]",32,0.3139496737296405
level2_receiver_side_info,61,"[[0,0,0,0,0,1,0,1],[0,1,1,0],[1,0,1,1]]",0,0.0
level2_receiver_side_info,61,"[[0,0,0,0,0,1,0,1],[0,1,1,0],[1,0,1,1]]",1,0.01621124580150446
level2_receiver_side_info,61,"[[0,0,0,0,0,1,0,1],[0,1,1,0],[1,0,1,1]]",2,0.028533198169706286
level2_receiver_side_info,61,"[[0,0,0,0,0,1,0,1],[0,1,1,0],[1,0,1,1]]",4,0.0456971587074495
level2_receiver_side_info,61,"[[0,0,0,0,0,1,0,1],[0,1,1,0],[1,0,1,1]]",8,0.0647237743260059
level2_receiver_side_info,61,"[[0,0,0,0,0,1,0,1],[0,1,1,0],[1,0,1,1]]",16,0.08128352549864842
level2_receiver_side_info,61,"[[0,0,0,0,0,1,0,1],[0,1,1,0],[1,0,1,1]]",32,0.09305028484361932
level2_receiver_side_info,62,"[[0,0,0,0,0,1,0,1],[0,1,1,0],[1,0,0,0]]",0,0.0
level2_receiver_side_info,62,"[[0,0,0,0,0,1,0,1],[0,1,1,0],[1,0,0,0]]",1,0.01621124580150446
level2_receiver_side_info,62,"[[0,0,0,0,0,1,0,1],[0,1,1,0],[1,0,0,0]]",2,0.028533198169706286
level2_receiver_side_info,62,"[[0,0,0,0,0,1,0,1],[0,1,1,0],[1,0,0,0]]",4,0.045697158707449614
level2_receiver_side_info,62,"[[0,0,0,0,0,1,0,1],[0,1,1,0],[1,0,0,0]]",8,0.0647237743260059
level2_receiver_side_info,62,"[[0,0,0,0,0,1,0,1],[0,1,1,0],[1,0,0,0]]",16,0.08128352549864842
level2_receiver_side_info,62,"[[0,0,0,0,0,1,0,1],[0,1,1,0],[1,0,0,0]]",32,0.09305028484361938
level2_receiver_side_info,63,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,1,1,0]]",0,0.0
level2_receiver_side_info,63,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,1,1,0]]",1,0.01621124580150446
level2_receiver_side_info,63,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,1,1,0]]",2,0.028533198169706342
level2_receiver_side_info,63,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,1,1,0]]",4,0.0456971587074495
level2_receiver_side_info,63,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,1,1,0]]",8,0.0647237743260059
level2_receiver_side_info,63,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,1,1,0]]",16,0.08128352549864837
level2_receiver_side_info,63,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,1,1,0]]",32,0.09305028484361938
level2_receiver_side_info,64,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,1,0,1]]",0,0.0
level2_receiver_side_info,64,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,1,0,1]]",1,0.01621124580150446
level2_receiver_side_info,64,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,1,0,1]]",2,0.028533198169706286
level2_receiver_side_info,64,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,1,0,1]]",4,0.04569715870744956
level2_receiver_side_info,64,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,1,0,1]]",8,0.0647237743260059
level2_receiver_side_info,64,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,1,0,1]]",16,0.08128352549864842
level2_receiver_side_info,64,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,1,0,1]]",32,0.09305028484361938
level2_receiver_side_info,65,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,1,0,0]]",0,0.0
level2_receiver_side_info,65,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,1,0,0]]",1,0.05860388034055081
level2_receiver_side_info,65,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,1,0,0]]",2,0.10360963497554826
level2_receiver_side_info,65,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,1,0,0]]",4,0.16586347534839643
level2_receiver_side_info,65,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,1,0,0]]",8,0.23177388954021425
level2_receiver_side_info,65,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,1,0,0]]",16,0.2829520729874759
level2_receiver_side_info,65,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,1,0,0]]",32,0.3139496737296405
level2_receiver_side_info,66,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,0,1,1]]",0,0.0
level2_receiver_side_info,66,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,0,1,1]]",1,0.01621124580150446
level2_receiver_side_info,66,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,0,1,1]]",2,0.028533198169706286
level2_receiver_side_info,66,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,0,1,1]]",4,0.0456971587074495
level2_receiver_side_info,66,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,0,1,1]]",8,0.0647237743260059
level2_receiver_side_info,66,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,0,1,1]]",16,0.08128352549864842
level2_receiver_side_info,66,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,0,1,1]]",32,0.09305028484361932
level2_receiver_side_info,67,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,0,0,0]]",0,0.0
level2_receiver_side_info,67,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,0,0,0]]",1,0.01621124580150446
level2_receiver_side_info,67,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,0,0,0]]",2,0.028533198169706286
level2_receiver_side_info,67,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,0,0,0]]",4,0.045697158707449614
level2_receiver_side_info,67,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,0,0,0]]",8,0.0647237743260059
level2_receiver_side_info,67,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,0,0,0]]",16,0.08128352549864842
level2_receiver_side_info,67,"[[0,0,0,0,0,1,0,1],[0,1,0,1],[1,0,0,0]]",32,0.09305028484361938
level2_receiver_side_info,68,"[[0,0,0,0,1,0,0,0],[0,0,0,1],[1,1,0,1]]",0,0.007042719241674045
level2_receiver_side_info,68,"[[0,0,0,0,1,0,0,0],[0,0,0,1],[1,1,0,1]]",1,0.043652143186217685
level2_receiver_side_info,68,"[[0,0,0,0,1,0,0,0],[0,0,0,1],[1,1,0,1]]",2,0.07195128098324627
level2_receiver_side_info,68,"[[0,0,0,0,1,0,0,0],[0,0,0,1],[1,1,0,1]]",4,0.11242296217865763
level2_receiver_side_info,68,"[[0,0,0,0,1,0,0,0],[0,0,0,1],[1,1,0,1]]",8,0.1585495660446091
level2_receiver_side_info,68,"[[0,0,0,0,1,0,0,0],[0,0,0,1],[1,1,0,1]]",16,0.19702626025256345
level2_receiver_side_info,68,"[[0,0,0,0,1,0,0,0],[0,0,0,1],[1,1,0,1]]",32,0.2196961455373196
level2_receiver_side_info,69,"[[0,0,0,0,1,0,0,0],[0,0,1,1],[0,0,1,0]]",0,0.06385320297074878
level2_receiver_side_info,69,"[[0,0,0,0,1,0,0,0],[0,0,1,1],[0,0,1,0]]",1,0.07704682264253407
level2_receiver_side_info,69,"[[0,0,0,0,1,0,0,0],[0,0,1,1],[0,0,1,0]]",2,0.08780218399432074
level2_receiver_side_info,69,"[[0,0,0,0,1,0,0,0],[0,0,1,1],[0,0,1,0]]",4,0.10415228924648534
level2_receiver_side_info,69,"[[0,0,0,0,1,0,0,0],[0,0,1,1],[0,0,1,0]]",8,0.12453241233105775
level2_receiver_side_info,69,"[[0,0,0,0,1,0,0,0],[0,0,1,1],[0,0,1,0]]",16,0.14385004263287587
level2_receiver_side_info,69,"[[0,0,0,0,1,0,0,0],[0,0,1,1],[0,0,1,0]]",32,0.15747949742783532
level2_receiver_side_info,70,"[[0,0,0,0,1,0,0,0],[0,1,0,0],[1,1,0,1]]",0,0.007042719241673989
level2_receiver_side_info,70,"[[0,0,0,0,1,0,0,0],[0,1,0,0],[1,1,0,1]]",1,0.04365214318621763
level2_receiver_side_info,70,"[[0,0,0,0,1,0,0,0],[0,1,0,0],[1,1,0,1]]",2,0.07195128098324627
level2_receiver_side_info,70,"[[0,0,0,0,1,0,0,0],[0,1,0,0],[1,1,0,1]]",4,0.11242296217865763
level2_receiver_side_info,70,"[[0,0,0,0,1,0,0,0],[0,1,0,0],[1,1,0,1]]",8,0.1585495660446091
level2_receiver_side_info,70,"[[0,0,0,0,1,0,0,0],[0,1,0,0],[1,1,0,1]]",16,0.1970262602525635
level2_receiver_side_info,70,"[[0,0,0,0,1,0,0,0],[0,1,0,0],[1,1,0,1]]",32,0.2196961455373196
level2_receiver_side_info,71,"[[0,0,0,0,1,0,0,0],[0,1,0,1],[1,1,0,1]]",0,0.06385320297074878
level2_receiver_side_info,71,"[[0,0,0,0,1,0,0,0],[0,1,0,1],[1,1,0,1]]",1,0.07704682264253407
level2_receiver_side_info,71,"[[0,0,0,0,1,0,0,0],[0,1,0,1],[1,1,0,1]]",2,0.08780218399432074
level2_receiver_side_info,71,"[[0,0,0,0,1,0,0,0],[0,1,0,1],[1,1,0,1]]",4,0.10415228924648534
level2_receiver_side_info,71,"[[0,0,0,0,1,0,0,0],[0,1,0,1],[1,1,0,1]]",8,0.12453241233105775
level2_receiver_side_info,71,"[[0,0,0,0,1,0,0,0],[0,1,0,1],[1,1,0,1]]",16,0.14385004263287587
level2_receiver_side_info,71,"[[0,0,0,0,1,0,0,0],[0,1,0,1],[1,1,0,1]]",32,0.15747949742783532
level2_receiver_side_info,72,"[[0,0,0,0,1,0,0,0],[0,1,1,0],[0,0,1,0]]",0,0.06385320297074878
level2_receiver_side_info,72,"[[0,0,0,0,1,0,0,0],[0,1,1,0],[0,0,1,0]]",1,0.07704682264253407
level2_receiver_side_info,72,"[[0,0,0,0,1,0,0,0],[0,1,1,0],[0,0,1,0]]",2,0.08780218399432074
level2_receiver_side_info,72,"[[0,0,0,0,1,0,0,0],[0,1,1,0],[0,0,1,0]]",4,0.1041522892464854
level2_receiver_side_info,72,"[[0,0,0,0,1,0,0,0],[0,1,1,0],[0,0,1,0]]",8,0.12453241233105775
level2_receiver_side_info,72,"[[0,0,0,0,1,0,0,0],[0,1,1,0],[0,0,1,0]]",16,0.14385004263287587
level2_receiver_side_info,72,"[[0,0,0,0,1,0,0,0],[0,1,1,0],[0,0,1,0]]",32,0.15747949742783532
level2_receiver_side_info,73,"[[0,0,0,0,1,0,0,0],[0,1,1,1],[0,0,1,0]]",0,0.007042719241674045
level2_receiver_side_info,73,"[[0,0,0,0,1,0,0,0],[0,1,1,1],[0,0,1,0]]",1,0.04365214318621763
level2_receiver_side_info,73,"[[0,0,0,0,1,0,0,0],[0,1,1,1],[0,0,1,0]]",2,0.07195128098324627
level2_receiver_side_info,73,"[[0,0,0,0,1,0,0,0],[0,1,1,1],[0,0,1,0]]",4,0.11242296217865763
level2_receiver_side_info,73,"[[0,0,0,0,1,0,0,0],[0,1,1,1],[0,0,1,0]]",8,0.1585495660446091
level2_receiver_side_info,73,"[[0,0,0,0,1,0,0,0],[0,1,1,1],[0,0,1,0]]",16,0.19702626025256345
level2_receiver_side_info,73,"[[0,0,0,0,1,0,0,0],[0,1,1,1],[0,0,1,0]]",32,0.2196961455373196
level2_receiver_side_info,74,"[[0,0,0,0,1,0,0,0],[0,1,1,1],[0,0,1,0]]",0,0.007042719241674045
level2_receiver_side_info,74,"[[0,0,0,0,1,0,0,0],[0,1,1,1],[0,0,1,0]]",1,0.04365214318621763
level2_receiver_side_info,74,"[[0,0,0,0,1,0,0,0],[0,1,1,1],[0,0,1,0]]",2,0.07195128098324627
level2_receiver_side_info,74,"[[0,0,0,0,1,0,0,0],[0,1,1,1],[0,0,1,0]]",4,0.11242296217865763
level2_receiver_side_info,74,"[[0,0,0,0,1,0,0,0],[0,1,1,1],[0,0,1,0]]",8,0.1585495660446091
level2_receiver_side_info,74,"[[0,0,0,0,1,0,0,0],[0,1,1,1],[0,0,1,0]]",16,0.19702626025256345
level2_receiver_side_info,74,"[[0,0,0,0,1,0,0,0],[0,1,1,1],[0,0,1,0]]",32,0.2196961455373196
level2_receiver_side_info,75,"[[0,0,0,0,1,0,0,0],[0,1,1,0],[0,0,1,0]]",0,0.06385320297074878
level2_receiver_side_info,75,"[[0,0,0,0,1,0,0,0],[0,1,1,0],[0,0,1,0]]",1,0.07704682264253407
level2_receiver_side_info,75,"[[0,0,0,0,1,0,0,0],[0,1,1,0],[0,0,1,0]]",2,0.08780218399432074
level2_receiver_side_info,75,"[[0,0,0,0,1,0,0,0],[0,1,1,0],[0,0,1,0]]",4,0.1041522892464854
level2_receiver_side_info,75,"[[0,0,0,0,1,0,0,0],[0,1,1,0],[0,0,1,0]]",8,0.12453241233105775
level2_receiver_side_info,75,"[[0,0,0,0,1,0,0,0],[0,1,1,0],[0,0,1,0]]",16,0.14385004263287587
level2_receiver_side_info,75,"[[0,0,0,0,1,0,0,0],[0,1,1,0],[0,0,1,0]]",32,0.15747949742783532
level2_receiver_side_info,76,"[[0,0,0,0,1,0,0,0],[0,1,0,1],[1,1,0,1]]",0,0.06385320297074878
level2_receiver_side_info,76,"[[0,0,0,0,1,0,0,0],[0,1,0,1],[1,1,0,1]]",1,0.07704682264253407
level2_receiver_side_info,76,"[[0,0,0,0,1,0,0,0],[0,1,0,1],[1,1,0,1]]",2,0.08780218399432074
level2_receiver_side_info,76,"[[0,0,0,0,1,0,0,0],[0,1,0,1],[1,1,0,1]]",4,0.10415228924648534
level2_receiver_side_info,76,"[[0,0,0,0,1,0,0,0],[0,1,0,1],[1,1,0,1]]",8,0.12453241233105775
level2_receiver_side_info,76,"[[0,0,0,0,1,0,0,0],[0,1,0,1],[1,1,0,1]]",16,0.14385004263287587
level2_receiver_side_info,76,"[[0,0,0,0,1,0,0,0],[0,1,0,1],[1,1,0,1]]",32,0.15747949742783532
level2_receiver_side_info,77,"[[0,0,0,0,1,0,0,0],[0,1,0,0],[1,1,0,1]]",0,0.007042719241673989
level2_receiver_side_info,77,"[[0,0,0,0,1,0,0,0],[0,1,0,0],[1,1,0,1]]",1,0.04365214318621763
level2_receiver_side_info,77,"[[0,0,0,0,1,0,0,0],[0,1,0,0],[1,1,0,1]]",2,0.07195128098324627
level2_receiver_side_info,77,"[[0,0,0,0,1,0,0,0],[0,1,0,0],[1,1,0,1]]",4,0.11242296217865763
level2_receiver_side_info,77,"[[0,0,0,0,1,0,0,0],[0,1,0,0],[1,1,0,1]]",8,0.1585495660446091
level2_receiver_side_info,77,"[[0,0,0,0,1,0,0,0],[0,1,0,0],[1,1,0,1]]",16,0.1970262602525635
level2_receiver_side_info,77,"[[0,0,0,0,1,0,0,0],[0,1,0,0],[1,1,0,1]]",32,0.2196961455373196
level2_receiver_side_info,78,"[[0,0,0,0,1,0,0,0],[0,0,1,1],[0,0,1,0]]",0,0.06385320297074878
level2_receiver_side_info,78,"[[0,0,0,0,1,0,0,0],[0,0,1,1],[0,0,1,0]]",1,0.07704682264253407
level2_receiver_side_info,78,"[[0,0,0,0,1,0,0,0],[0,0,1,1],[0,0,1,0]]",2,0.08780218399432074
level2_receiver_side_info,78,"[[0,0,0,0,1,0,0,0],[0,0,1,1],[0,0,1,0]]",4,0.10415228924648534
level2_receiver_side_info,78,"[[0,0,0,0,1,0,0,0],[0,0,1,1],[0,0,1,0]]",8,0.12453241233105775
level2_receiver_side_info,78,"[[0,0,0,0,1,0,0,0],[0,0,1,1],[0,0,1,0]]",16,0.14385004263287587
level2_receiver_side_info,78,"[[0,0,0,0,1,0,0,0],[0,0,1,1],[0,0,1,0]]",32,0.15747949742783532
level2_receiver_side_info,79,"[[0,0,0,0,1,0,0,0],[0,0,0,1],[1,1,0,1]]",0,0.007042719241674045
level2_receiver_side_info,79,"[[0,0,0,0,1,0,0,0],[0,0,0,1],[1,1,0,1]]",1,0.043652143186217685
level2_receiver_side_info,79,"[[0,0,0,0,1,0,0,0],[0,0,0,1],[1,1,0,1]]",2,0.07195128098324627
level2_receiver_side_info,79,"[[0,0,0,0,1,0,0,0],[0,0,0,1],[1,1,0,1]]",4,0.11242296217865763
level2_receiver_side_info,79,"[[0,0,0,0,1,0,0,0],[0,0,0,1],[1,1,0,1]]",8,0.1585495660446091
level2_receiver_side_info,79,"[[0,0,0,0,1,0,0,0],[0,0,0,1],[1,1,0,1]]",16,0.19702626025256345
level2_receiver_side_info,79,"[[0,0,0,0,1,0,0,0],[0,0,0,1],[1,1,0,1]]",32,0.2196961455373196
level2_receiver_side_info,80,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,0,0,1]]",0,0.0
level2_receiver_side_info,80,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,0,0,1]]",1,0.01621124580150446
level2_receiver_side_info,80,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,0,0,1]]",2,0.028533198169706342
level2_receiver_side_info,80,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,0,0,1]]",4,0.0456971587074495
level2_receiver_side_info,80,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,0,0,1]]",8,0.0647237743260059
level2_receiver_side_info,80,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,0,0,1]]",16,0.08128352549864837
level2_receiver_side_info,80,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,0,0,1]]",32,0.09305028484361938
level2_receiver_side_info,81,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,0,1,0]]",0,0.0
level2_receiver_side_info,81,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,0,1,0]]",1,0.01621124580150446
level2_receiver_side_info,81,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,0,1,0]]",2,0.028533198169706397
level2_receiver_side_info,81,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,0,1,0]]",4,0.04569715870744956
level2_receiver_side_info,81,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,0,1,0]]",8,0.0647237743260059
level2_receiver_side_info,81,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,0,1,0]]",16,0.08128352549864842
level2_receiver_side_info,81,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,0,1,0]]",32,0.09305028484361938
level2_receiver_side_info,82,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,0,1,1]]",0,0.0
level2_receiver_side_info,82,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,0,1,1]]",1,0.05860388034055081
level2_receiver_side_info,82,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,0,1,1]]",2,0.10360963497554826
level2_receiver_side_info,82,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,0,1,1]]",4,0.16586347534839643
level2_receiver_side_info,82,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,0,1,1]]",8,0.23177388954021425
level2_receiver_side_info,82,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,0,1,1]]",16,0.2829520729874759
level2_receiver_side_info,82,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,0,1,1]]",32,0.3139496737296405
level2_receiver_side_info,83,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,1,0,0]]",0,0.0
level2_receiver_side_info,83,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,1,0,0]]",1,0.01621124580150446
level2_receiver_side_info,83,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,1,0,0]]",2,0.028533198169706342
level2_receiver_side_info,83,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,1,0,0]]",4,0.045697158707449614
level2_receiver_side_info,83,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,1,0,0]]",8,0.0647237743260059
level2_receiver_side_info,83,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,1,0,0]]",16,0.08128352549864842
level2_receiver_side_info,83,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,1,0,0]]",32,0.09305028484361932
level2_receiver_side_info,84,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,1,1,1]]",0,0.0
level2_receiver_side_info,84,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,1,1,1]]",1,0.01621124580150446
level2_receiver_side_info,84,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,1,1,1]]",2,0.028533198169706342
level2_receiver_side_info,84,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,1,1,1]]",4,0.045697158707449614
level2_receiver_side_info,84,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,1,1,1]]",8,0.0647237743260059
level2_receiver_side_info,84,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,1,1,1]]",16,0.08128352549864842
level2_receiver_side_info,84,"[[0,0,0,0,1,0,1,0],[0,1,0,1],[0,1,1,1]]",32,0.09305028484361938
level2_receiver_side_info,85,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,0,0,1]]",0,0.0
level2_receiver_side_info,85,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,0,0,1]]",1,0.01621124580150446
level2_receiver_side_info,85,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,0,0,1]]",2,0.028533198169706342
level2_receiver_side_info,85,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,0,0,1]]",4,0.0456971587074495
level2_receiver_side_info,85,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,0,0,1]]",8,0.0647237743260059
level2_receiver_side_info,85,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,0,0,1]]",16,0.08128352549864837
level2_receiver_side_info,85,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,0,0,1]]",32,0.09305028484361938
level2_receiver_side_info,86,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,0,1,0]]",0,0.0
level2_receiver_side_info,86,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,0,1,0]]",1,0.01621124580150446
level2_receiver_side_info,86,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,0,1,0]]",2,0.028533198169706397
level2_receiver_side_info,86,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,0,1,0]]",4,0.04569715870744956
level2_receiver_side_info,86,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,0,1,0]]",8,0.0647237743260059
level2_receiver_side_info,86,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,0,1,0]]",16,0.08128352549864842
level2_receiver_side_info,86,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,0,1,0]]",32,0.09305028484361938
level2_receiver_side_info,87,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,0,1,1]]",0,0.0
level2_receiver_side_info,87,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,0,1,1]]",1,0.05860388034055081
level2_receiver_side_info,87,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,0,1,1]]",2,0.10360963497554826
level2_receiver_side_info,87,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,0,1,1]]",4,0.16586347534839643
level2_receiver_side_info,87,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,0,1,1]]",8,0.23177388954021425
level2_receiver_side_info,87,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,0,1,1]]",16,0.2829520729874759
level2_receiver_side_info,87,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,0,1,1]]",32,0.3139496737296405
level2_receiver_side_info,88,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,1,0,0]]",0,0.0
level2_receiver_side_info,88,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,1,0,0]]",1,0.01621124580150446
level2_receiver_side_info,88,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,1,0,0]]",2,0.028533198169706342
level2_receiver_side_info,88,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,1,0,0]]",4,0.045697158707449614
level2_receiver_side_info,88,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,1,0,0]]",8,0.0647237743260059
level2_receiver_side_info,88,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,1,0,0]]",16,0.08128352549864842
level2_receiver_side_info,88,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,1,0,0]]",32,0.09305028484361932
level2_receiver_side_info,89,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,1,1,1]]",0,0.0
level2_receiver_side_info,89,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,1,1,1]]",1,0.01621124580150446
level2_receiver_side_info,89,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,1,1,1]]",2,0.028533198169706342
level2_receiver_side_info,89,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,1,1,1]]",4,0.045697158707449614
level2_receiver_side_info,89,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,1,1,1]]",8,0.0647237743260059
level2_receiver_side_info,89,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,1,1,1]]",16,0.08128352549864842
level2_receiver_side_info,89,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[0,1,1,1]]",32,0.09305028484361938
level2_receiver_side_info,90,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[1,1,1,0]]",0,0.0
level2_receiver_side_info,90,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[1,1,1,0]]",1,0.01621124580150446
level2_receiver_side_info,90,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[1,1,1,0]]",2,0.028533198169706342
level2_receiver_side_info,90,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[1,1,1,0]]",4,0.0456971587074495
level2_receiver_side_info,90,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[1,1,1,0]]",8,0.0647237743260059
level2_receiver_side_info,90,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[1,1,1,0]]",16,0.08128352549864837
level2_receiver_side_info,90,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[1,1,1,0]]",32,0.09305028484361938
level2_receiver_side_info,91,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[1,1,0,1]]",0,0.0
level2_receiver_side_info,91,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[1,1,0,1]]",1,0.01621124580150446
level2_receiver_side_info,91,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[1,1,0,1]]",2,0.028533198169706397
level2_receiver_side_info,91,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[1,1,0,1]]",4,0.04569715870744956
level2_receiver_side_info,91,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[1,1,0,1]]",8,0.0647237743260059
level2_receiver_side_info,91,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[1,1,0,1]]",16,0.08128352549864842
level2_receiver_side_info,91,"[[0,0,0,0,1,0,1,0],[0,1,1,0],[1,1,0,1]]",32,0.09305028484361938
